name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude,provinsi
Lembaga Psikologi Prima Solutions,Psychologist,"G5WR+J93 Lembaga Psikologi Prima Solutions, Jl. Kebon Agung, Lempake, North Samarinda, Samarinda City, East Kalimantan 75118, Indonesia",tidak diketahui,+62 812-5050-1330,4.8,6.0,117.1909243,-0.4534844,Kalimantan Timur
Praktek Psikolog Indonesia Balikpapan,Psychologist,"Praktek Psikolog Indonesia Balikpapan, Atwork Co-Working Space, Jl. Jenderal Sudirman No.43, RT.07, Klandasan Ilir, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76113, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,5.0,4.0,116.841226,-1.276864,Kalimantan Timur
Yayasan Praktek Psikolog Indonesia Cabang Samarinda,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Samarinda, Raja Angin Indonesia, Jl. Ahmad Yani No.15B, Pinang Dalam River, Sungai Pinang, Samarinda City, East Kalimantan 75117, Indonesia",tidak diketahui,+62 878-7184-585,5.0,2.0,117.1660384,-0.4729274,Kalimantan Timur
Tes Psikologi & Kesehatan SIM Samarinda,Psychologist,"F4M8+2HW Tes Psikologi & Kesehatan SIM Samarinda, Jl. Slamet Riyadi, Karang Asam Ulu, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",tidak diketahui,tidak diketahui,5.0,37.0,117.1164551,-0.5173912,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Samarinda,Psychologist,"Psikologi SIM Arka Trans Psikologi Samarinda, Jl. Slamet Riyadi No.15, Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75126, Indonesia",tidak diketahui,+62 812-5381-5959,5.0,7.0,117.1167046,-0.5149835,Kalimantan Timur
Melodi Psikoterapi Dan Konseling,Psychologist,"Melodi Psikoterapi Dan Konseling, Jalan Jakarta Blok ES no.49, Loa Bakung, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",tidak diketahui,+62 812-3313-0580,5.0,1.0,117.0886472,-0.5217438,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Sangatta,Psychologist,"Psikologi SIM Arka Trans Psikologi Sangatta, Jl. Jenderal Sudirman RT 13 No. 19.A, Swarga Bara, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",https://simonline.arkatranspsikologi.co.id/,+62 811-5968-950,4.9,13.0,117.5380887,0.4988504,Kalimantan Timur
DNR Psychology Consulting,Psychologist,"G4MV+3MJ DNR Psychology Consulting, Jl. Suwandi 6, Gunung Kelua, Samarinda Ulu, Samarinda City, East Kalimantan 75243, Indonesia",tidak diketahui,+62 852-4667-6767,5.0,2.0,117.144153,-0.4672802,Kalimantan Timur
Praktek Psikolog & Griya Terapi Autisme Pelangi,Psychologist,"Praktek Psikolog & Griya Terapi Autisme Pelangi, Jalan Teuku Umar. Perum Bukit Indah Permai Blok D No 7, Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",tidak diketahui,+62 812-5589-823,5.0,3.0,117.1097561,-0.5094963,Kalimantan Timur
Biro Psikologi Cahaya,Psychologist,"G44V+4C4 Biro Psikologi Cahaya, Jl. Bhayangkara, Dadi Mulya, Samarinda Ulu, Samarinda City, East Kalimantan 75243, Indonesia",tidak diketahui,+62 822-6265-9905,5.0,6.0,117.1435808,-0.4947291,Kalimantan Timur
Layanan Psikologi Permata,Psychologist,"Layanan Psikologi Permata, Jl. Juanda 1B No.6, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75243, Indonesia",tidak diketahui,+62 851-0074-8900,5.0,5.0,117.1293898,-0.4827715,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Bontang,Psychologist,"Psikologi SIM Arka Trans Psikologi Bontang, Jl. Bhayangkara No.16, Gn. Elai, Kec. Bontang Utara, Kota Bontang, Kalimantan Timur 75325, Indonesia",http://simonline.arkatranspsikologi.co.id/,+62 811-5968-944,5.0,11.0,117.4787868,0.1337787,Kalimantan Timur
"Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK)",Psychologist,"Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK), Pondok Anggun Kencana No.86, RT.09, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia",tidak diketahui,+62 813-4739-8169,4.2,5.0,116.8428112,-1.2216505,Kalimantan Timur
"Biro Psikologi Karakter, Balikpapan",Psychologist,"Biro Psikologi Karakter, Balikpapan, Jl. Mayjend Sutoyo Jl. Bukit Sion No.99, RT.48, Klandasan Ilir, Balikpapan Kota, Balikpapan City, East Kalimantan 76113, Indonesia",https://www.instagram.com/karakterbinainsani/,+62 813-5277-7270,4.7,9.0,116.8427979,-1.2692328,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Penajam Paser Utara,Psychologist,"Psikologi SIM Arka Trans Psikologi Penajam Paser Utara, Jl. Penajam-Kuaro No.230, Nenang, Penajam, Kabupaten Penajam Paser Utara, Kalimantan Timur 76142, Indonesia",tidak diketahui,+62 812-1740-4037,5.0,6.0,116.733771,-1.3043014,Kalimantan Timur
"Biro Psikologi Perfecta Psyche Lisda Sofia, S.Psi, M.Psi, Psikolog",Psychologist,"Biro Psikologi Perfecta Psyche Lisda Sofia, S.Psi, M.Psi, Psikolog, Jl. Tantina I No.30, Bandara, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75117, Indonesia",tidak diketahui,+62 851-0017-2703,5.0,6.0,117.152261,-0.4827169,Kalimantan Timur
"Gerda Akbar, M.Psi., Psikolog",Psychologist,"Gerda Akbar, M.Psi., Psikolog, Jl. Pesut No.89, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",tidak diketahui,+62 822-5647-5800,5.0,11.0,116.9854139,-0.4325809,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi,Psychologist,"PRCM+WXM Psikologi SIM Arka Trans Psikologi, Jl. Jenderal Sudirman, Ruko Bandar Kecamatan, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia",http://www.simonline.arkatranspsikologi.co.id/,+62 811-5403-211,5.0,5.0,116.8349252,-1.277651,Kalimantan Timur
Quadra Sinergi Consulting,Psychologist,"Quadra Sinergi Consulting, Taman Sari Bukit Mutiara (WIKA Cluster, Jl. Borneo Hills BR 6 No.13, Gn. Samarinda, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76128, Indonesia",http://quadrasinergi.wixsite.com/quadrasinergi,+62 811-4443-000,4.9,22.0,116.87096,-1.2336571,Kalimantan Timur
Layanan Psikologi Univ Mulawarman,Psychologist,"G4MX+CR3 Layanan Psikologi Univ Mulawarman, Gedung Dekanat Fisipol, JL Kuaro, Kmpus Gn. Kelua, Gn. Kelua, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75243, Indonesia",tidak diketahui,+62 541 748662,5.0,2.0,117.149534,-0.466485,Kalimantan Timur
Enggar Psikologi Sangatta,Psychologist,"FGJJ+X84 Enggar Psikologi Sangatta, Sangatta Sel., Kec. Sangatta Sel., Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",http://enggarpsikologi.com/,+62 853-3580-1038,4.8,9.0,117.5313327,0.4831191,Kalimantan Timur
Lembaga Psikologi Insan Cita,Psychologist,"Lembaga Psikologi Insan Cita, Jl. S. Parman, Kanaan, Kec. Bontang Bar., Kota Bontang, Kalimantan Timur 75321, Indonesia",tidak diketahui,+62 858-1043-5032,4.5,2.0,117.4553833,0.1396476,Kalimantan Timur
Lamin Psikologi,Psychologist,"Lamin Psikologi, Jl. Sendawar Raya, Barong Tongkok, West Kutai Regency, East Kalimantan 75776, Indonesia",tidak diketahui,+62 813-4656-9339,5.0,2.0,115.6795983,-0.2376937,Kalimantan Timur
Propsychology Psikologi dan Kesehatan SIM Balikpapan,Psychologist,"Propsychology Psikologi dan Kesehatan SIM Balikpapan, Jl. Jenderal Sudirman, Ruko Bandar, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia",tidak diketahui,+62 812-7076-1840,5.0,1.0,116.8349252,-1.277651,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Paser Grogot,Psychologist,"35QW+57H Psikologi SIM Arka Trans Psikologi Paser Grogot, Jl. Jenderal Sudirman, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251, Indonesia",tidak diketahui,+62 823-5384-4416,5.0,3.0,116.1957489,-1.9120688,Kalimantan Timur
Psikologi SIM Arka Trans Psikologi Tenggarong,Psychologist,"Psikologi SIM Arka Trans Psikologi Tenggarong, Gg. Koni RT X No.36, Sukarame, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75515, Indonesia",http://simonline.arkatranspsikologi.co.id/,tidak diketahui,5.0,5.0,116.9897041,-0.4102542,Kalimantan Timur
TerraManners Psychological Centre (Biro Psikologi),Psychologist,"TerraManners Psychological Centre (Biro Psikologi), Jalan Minangkabau RT.69, Blk. B No.1, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76126, Indonesia",https://bit.ly/TeMansWebsite,+62 813-4644-6572,4.3,3.0,116.8433238,-1.210381,Kalimantan Timur
dr. Dradjad Witjaksono SpKJ (Psikiater / Ahli Jiwa),Psychiatrist,"dr. Dradjad Witjaksono SpKJ (Psikiater / Ahli Jiwa), Jl. Gn. Cermai No.Rt.01, Jawa, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75122, Indonesia",tidak diketahui,+62 811-530-296,5.0,8.0,117.135749,-0.4988158,Kalimantan Timur
Biro Psikologi PROGRESS,Psychologist,"QVFJ+FQV Biro Psikologi PROGRESS, Jl. Sepinggan Pratama, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76115, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,116.8819366,-1.2262512,Kalimantan Timur
Yayasan Psikologi Clarinta,Psychologist,"Yayasan Psikologi Clarinta, belakang pool bis pulau indah, Pondok Anggun Kencana No.KM 3, RT.19/RW.no.86, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia",tidak diketahui,+62 813-4739-8169,5.0,2.0,116.8426905,-1.2216657,Kalimantan Timur
RHYS Psikotes SIM A & C (Kutai Kartanegara),Psychologist,"RHYS Psikotes SIM A & C (Kutai Kartanegara), Jl. Diponegoro No.RT 10 NO 42, Panji, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,116.9900886,-0.410299,Kalimantan Timur
Praktik Psikolog,Psychologist,"Praktik Psikolog, Jl. DI. Panjaitan, RT.017/RW.004, Tapis, Tanah Grogot, Paser Regency, East Kalimantan 76251, Indonesia",http://www.harmonihati.com/,+62 822-3143-2134,5.0,1.0,116.1935557,-1.8840132,Kalimantan Timur
Biro Psikologi Letter Consulting,Family counselor,"Biro Psikologi Letter Consulting, Perumahan Bumi Sempaja City, Jl. PM. Noor Blk. HJ No.16, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75119, Indonesia",tidak diketahui,+62 812-5859-8765,5.0,2.0,117.1669374,-0.4412055,Kalimantan Timur
RHYS Psikotes SIM A & C (Kutai Barat),Psychologist,"RHYS Psikotes SIM A & C (Kutai Barat), Jl. Gajah Mada No.PASAR, Barong Tongkok, Kec. Barong Tongkok, Kabupaten Kutai Barat, Kalimantan Timur 75777, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,115.6889628,-0.2313329,Kalimantan Timur
PT. Nay Jaya Mandiri,Psychologist,"PT. Nay Jaya Mandiri, Kompleks, 11, Jl. Jenderal Sudirman, Ruko Bandar No.E-11, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76112, Indonesia",tidak diketahui,+62 821-5757-0509,4.0,4.0,116.834626,-1.277649,Kalimantan Timur
Praktik Psikolog & Hipnoterapi ''A&R'',Psychotherapist,"Praktik Psikolog & Hipnoterapi ''A&R'', Jl. Kusuma Bangsa No.121, Gn. Lingkas, Kec. Tarakan Tim., Kota Tarakan, Kalimantan Utara, Indonesia",tidak diketahui,+62 822-2000-6609,5.0,2.0,117.5973035,3.2910021,Kalimantan Utara
Praktek Psikolog Klinis Henni Budiastuti,Psychologist,"9H89+G8C Praktek Psikolog Klinis Henni Budiastuti, Karang Harapan, Tarakan Barat, Tarakan City, North Kalimantan, Indonesia",https://www.instagram.com/psychohealing.id/p/CJukwPvHsah/?utm_medium=copy_link,+62 821-7677-3539,5.0,8.0,117.5674217,3.365941,Kalimantan Utara
"Praktek Psikolog ""KIRANA HATI""",Psychotherapist,"8H7H+CHF Praktek Psikolog ""KIRANA HATI"", Karang Anyar Pantai, Kec. Tarakan Bar., Kota Tarakan, Kalimantan Utara, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,117.5789002,3.3135411,Kalimantan Utara
Praktik Psikolog Dipita Insightful,Psychologist,"Praktik Psikolog Dipita Insightful, Jl. P. Nias Gg. Rukun No.57, Kampung Satu Skip, Tarakan Tengah, Tarakan City, North Kalimantan 77113, Indonesia",tidak diketahui,+62 895-3352-37796,5.0,2.0,117.6074183,3.3162732,Kalimantan Utara
Layanan Psikologi Balanceway,Psychologist,"Layanan Psikologi Balanceway, Perum Griya Persemaian, Blok III no. 11, Karang Harapan, Kec. Tarakan Bar., Kota Tarakan, Kalimantan Utara, Indonesia",tidak diketahui,+62 813-2000-7992,5.0,1.0,117.5715154,3.3527513,Kalimantan Utara
Praktek Psikolog,Psychologist,"Praktek Psikolog, Jl. Kebayuran, Palimbangan, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471, Indonesia",tidak diketahui,tidak diketahui,5.0,4.0,115.2458742,-2.4059849,Kalimantan Utara
Pusat Layanan Psikologi (PLP) Mari Berproses,Psychologist,"Pusat Layanan Psikologi (PLP) Mari Berproses, Jl. Lestari No.26, Karang Harapan, Kec. Tarakan Bar., Kota Tarakan, Kalimantan Utara, Indonesia",http://mariberproses.com/,+62 812-5808-1496,5.0,2.0,117.5717019,3.345406,Kalimantan Utara
"Praktik Psikolog Pangkalpinang Desta Israwanda, M.Psi., Psikolog (Psikotest, Konsultasi & Psikoterapi)",Psychologist,"Praktik Psikolog Pangkalpinang Desta Israwanda, M.Psi., Psikolog (Psikotest, Konsultasi & Psikoterapi), Jl. Kejaksaan No.53, Kacang Pedang, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia",tidak diketahui,+62 856-6946-9794,5,1.0,"106,105827","-2,1259614",Kep Bangka Belitung
Layanan Psikologi Growth,Psychologist,"Layanan Psikologi Growth, Komplek perumahan Griya Permata Blok B 11, Air Merbau, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia",https://www.instagram.com/growthpsychologicalcenter/profilecard/?igsh=bnhqYTRmNjRoczVi,+62 877-4922-3123,5,5.0,"107,665184","-2,7152154",Kep Bangka Belitung
Biro Psikologi Qtha Bangka,Psychologist,"4465+5W5 Biro Psikologi Qtha Bangka, Unnamed Road, Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33215, Indonesia",http://psikologiqtha.blogspot.com/,+62 852-6736-5647,5,1.0,"106,109861","-1,889606",Kep Bangka Belitung
"Praktek Psikolog Anak dan Remaja Tiara Erlita M.psi., Psikolog",Psychotherapist,"V45C+FM5 Praktek Psikolog Anak dan Remaja Tiara Erlita M.psi., Psikolog, Jl. Soekarno Hatta, Semabung Baru, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia",tidak diketahui,+62 821-7737-9368,4,1.0,"106,1217455","-2,1414054",Kep Bangka Belitung
"Praktek dr. Feilin Tanita, Sp. KJ",Psychiatrist,"V496+Q74 Praktek dr. Feilin Tanita, Sp. KJ, Jl. Masjid Jamik, Masjid Jamik, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia",https://instagram.com/psikiater_dr.feilintanita?igshid=YmMyMTA2M2Y=,tidak diketahui,5,4.0,"106,1106995","-2,1306177",Kep Bangka Belitung
Psikologi untuk SIM,Psychotherapist,"V4WH+36Q Psikologi untuk SIM, Jl. RE. Martadinata, Ampui, Pangkal Balam, Pangkal Pinang City, Bangka Belitung Islands 33684, Indonesia",tidak diketahui,tidak diketahui,"2,2",6.0,"106,1281002","-2,1047939",Kep Bangka Belitung
Rumah Sakit Muhaya,Mental health clinic,"V4Q6+4XP Rumah Sakit Muhaya, Jl. Jendral Sudirman, Taman Bunga, Taman Sari, Pangkal Pinang City, Bangka Belitung Islands 33684, Indonesia",tidak diketahui,+62 811-7175-774,"3,8",21.0,"106,1124421","-2,1121503",Kep Bangka Belitung
Lembaga Psikologi Terapan Persona,Psychologist,"Lembaga Psikologi Terapan Persona, Komplek Ruko The Summer, Jl. Raja Isa Blk. B2 No.11-12, Belian, Kec. Batam Kota, Kepulauan Riau, Indonesia",tidak diketahui,+62 812-7737-8577,"4,8",5.0,"104,055999","1,1205556",Kep Riau
Yayasan Praktek Psikolog Indonesia Cabang Batam,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Batam, Bee Office, Komplek Ruko Mall Botani 2, Blok A7, RT.1/RW.2, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",http://www.praktekpsikolog.com/,+62 878-8718-4585,5,2.0,"104,085227","1,1077145",Kep Riau
"Praktik Psikolog Klinis Anak & Remaja - Lianda Marta, S.Psi., M.Psi., Psikolog",Psychologist,"Praktik Psikolog Klinis Anak & Remaja - Lianda Marta, S.Psi., M.Psi., Psikolog, Ruko Taman Niaga Sukajadi Blok G3, Lt. 3, Kota Batam, Kepulauan Riau 29444, Indonesia",https://liandamarta.com/psikolog-batam/,+62 857-1700-2750,"4,7",3.0,"104,0344287","1,092473",Kep Riau
"Praktik Psikolog Klinis - Anak, Remaja, dan Dewasa - Paramita Estikasari, M.Psi, Psikolog",Psychologist,"Praktik Psikolog Klinis - Anak, Remaja, dan Dewasa - Paramita Estikasari, M.Psi, Psikolog, Perumahan Grand BSI Cluster Kerinci Blok C10, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29464, Indonesia",tidak diketahui,+62 821-7365-5794,5,10.0,"104,0912488","1,1141891",Kep Riau
POTENPSI | Psikolog Batam | Jasa konsultan psikologi Batam | Praktik Psikolog Batam,Psychologist,"POTENPSI | Psikolog Batam | Jasa konsultan psikologi Batam | Praktik Psikolog Batam, Obenk Kaos Batam, Ruko regency park blok i No. 6, pelita Dekat Bank BTN Pelita, Lantai 2 T, Kota Batam, Kepulauan Riau 29433, Indonesia",http://www.psikologbatam.com/,tidak diketahui,5,2.0,"104,0180138","1,1444681",Kep Riau
Biro Psikologi Kayisa,Psychologist,"Biro Psikologi Kayisa, Jl. Raya Dompak No.KM. 9, Sei Jang, Bukit Bestari, Tanjung Pinang City, Riau Islands 29877, Indonesia",https://www.instagram.com/kayisa.psikologi/,+62 818-0910-7962,5,1.0,"104,479868","0,8955975",Kep Riau
Biro Psikologi MY Psikolog,Psychologist,"Biro Psikologi MY Psikolog, Jl. Handjoyo Putro Komplek Ruko Permata Artha 2 No.14, Batu IX, Tanjungpinang Timur, Tanjung Pinang City, Riau Islands 29125, Indonesia",https://api.whatsapp.com/send?phone=6281260280280&fbclid=PAAabaGbB0NOpvbuLlbmjXfXZfqe71wk4x26nRLcvNoB7OZ-Crh-yG0UjCj3U,+62 812-6028-0280,5,3.0,"104,5059279","0,9119441",Kep Riau
"Hipnoterapi Batam,Hipnoterapi kecemasan(emosional,stress,depresi),terapi anak,Quantum jump,NLP,ICEOHypnotherapyBatam,meditasi",Psychologist,"Hipnoterapi Batam,Hipnoterapi kecemasan(emosional,stress,depresi),terapi anak,Quantum jump,NLP,ICEOHypnotherapyBatam,meditasi, Ruko, Jl. Ciptaland Blk. Kamboja No.1, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",https://g.co/kgs/AzHsBn,+62 857-9221-7947,5,45.0,"103,9780283","1,1328088",Kep Riau
Empathetic Consulting - Layanan Psikologi dan Kesehatan Mental,Psychologist,"Empathetic Consulting - Layanan Psikologi dan Kesehatan Mental, Jl. Pantai Impian Gg.Trubuk No.49A, Kp. Baru, Kec. Tanjungpinang Bar., Kota Tanjung Pinang, Kepulauan Riau 29113, Indonesia",tidak diketahui,+62 812-1000-3112,5,4.0,"104,4486637","0,9058157",Kep Riau
"Aribowo A, S.Psi, Psikolog - Praktek Psikologi",Psychologist,"Aribowo A, S.Psi, Psikolog - Praktek Psikologi, Jl. Dang Merdu No.KM. 2, Batu Besar, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29466, Indonesia",https://hipnoterapi.donovanhostt.com/,+62 851-7202-9042,5,3.0,"104,1204309","1,143401",Kep Riau
Batam Mental Health & Wellness Center / Batong Educare,Psychologist,"Batam Mental Health & Wellness Center / Batong Educare, ruko tiban sentra niaga (tisenia, Jl. Gajah Mada No.12 blok D, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",tidak diketahui,+62 821-7206-7322,5,1.0,"103,9748167","1,1125653",Kep Riau
Psikotest SIM (3Ds Consultant),Psychopedagogy clinic,"XCW7+W3R Psikotest SIM (3Ds Consultant), Jl. Jenderal Ahmad Yani, Sungai Lakam, Kec. Karimun, Kabupaten Karimun, Kepulauan Riau 29664, Indonesia",https://instagram.com/3dsconsultant,+62 813-6464-8333,5,1.0,"103,4116028","0,996627",Kep Riau
Biro Psikologi Sakinah / Konsultasi Psikologi,Psychologist,"WF7F+V44 Biro Psikologi Sakinah / Konsultasi Psikologi, Jl. Gatot Subroto No.26, Kampung Bulang, Tanjungpinang Timur, Tanjung Pinang City, Riau Islands 29122, Indonesia",tidak diketahui,+62 811-779-625,3,2.0,"104,4724536","0,9143413",Kep Riau
Tabula Psychology Center,Psychologist,"Tabula Psychology Center, Komplek Bumi Riau Makmur, Blk. B Jl. Laksamana Bintan No.8, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",https://tabula.id/,+62 823-9234-5332,5,2.0,"104,0293233","1,1301115",Kep Riau
ANISA Rumah Psikologi,Psychologist,"ANISA Rumah Psikologi, Jl. Harapan No.20, Sepang Jaya, Kec. Kedaton, Kota Bandar Lampung, Lampung 35136, Indonesia",tidak diketahui,+62 821-7719-8711,"4,8",40.0,"105,2618925","-5,373172",Lampung
Frame Psychology Consultant / Praktik Psikolog,Psychologist,"Frame Psychology Consultant / Praktik Psikolog, Jl. Cendana No.06, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35142, Indonesia",tidak diketahui,+62 852-6752-4810,5,36.0,"105,2514287","-5,3848603",Lampung
"Praktik Psikologi Octa Reni Setiawati, S.Psi., M.Psi., Psikolog",Psychologist,"Praktik Psikologi Octa Reni Setiawati, S.Psi., M.Psi., Psikolog, Perumahan Bumi Puspa Kencana, Blk. E-D Jl. Pramuka No.3, Kota Bandar Lampung, Lampung, Indonesia",tidak diketahui,+62 821-5113-0880,"4,5",22.0,"105,2295905","-5,3721666",Lampung
Klinik Psikologi UM Lampung,Psychologist,"Klinik Psikologi UM Lampung, Jl. Prof. Dr. Hamka, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35131, Indonesia",https://www.instagram.com/fakultas_psikologi/,+62 822-7896-8901,5,6.0,"105,3105295","-5,3801393",Lampung
Biro Konsultasi Psikologi Hijau,Psychologist,"Biro Konsultasi Psikologi Hijau, Lucky Arya Residence 2, Jl. Hos Cokroaminoto Barat No.18, Pajar Agung, Kec. Pringsewu, Kabupaten Pringsewu, Lampung 35373, Indonesia",https://ukinstitute.org/#biro,+62 811-666-846,5,42.0,"104,9398538","-5,3686887",Lampung
"Praktek Psikolog Mandiri (Diah Utaminingsih, S.Psi., M.A., Psi.)",Psychologist,"Praktek Psikolog Mandiri (Diah Utaminingsih, S.Psi., M.A., Psi.), Gg. Dewi Sri No.96, Tj. Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35227, Indonesia",tidak diketahui,+62 812-7262-6858,5,52.0,"105,2764353","-5,4231515",Lampung
"Yurni, M.Psi.,Psikolog",Psychologist,"Yurni, M.Psi.,Psikolog, Jl. Kepayang Jl. Cendana I No.16/33, Rajabasa, Bandar Lampung City, Lampung 35144, Indonesia",https://praktek-psikolog-yurni-mpsipsikolog.business.site/,+62 811-728-420,5,72.0,"105,2191674","-5,3750383",Lampung
Klinik Psikologi Rumah ASA,Psychologist,"Klinik Psikologi Rumah ASA, Perum Griya Sejahtera No.5 Blok E, Gn. Terang, Kec. Langkapura, Kota Bandar Lampung, Lampung 35157, Indonesia",tidak diketahui,+62 813-3953-4208,5,2.0,"105,238844","-5,3850477",Lampung
